"id","step","b0","b1","response","location_no"
"adam",3,-0.116942099716877,0.466589947099886,"20",16
"adam",3,-0.152729610394308,0.0448406532110247,"20",16
"adam",3,-0.0331899475702159,-0.54561006842389,"20",16
"adam",3,-0.32491644641836,-0.195551336054293,"20",16
"adam",3,0.135533846782308,-0.506350606546144,"20",16
"adam",3,0.122933490271412,0.363891906325078,"20",16
"adam",4,0.176501536515618,0.284467717719164,"14,16",7
"adam",4,-0.0792253888383237,0.469450607653566,"14,16",7
"adam",4,0.000410706398563837,-0.214547434456149,"14,16",7
"adam",4,0.0955853772966511,0.0780369707015928,"14,16",7
"adam",4,-0.00708290213391916,-0.261499163076738,"14,16",7
"adam",4,-0.447278439532948,0.267320779306608,"14,16",7
"adam",4,-0.285354987528253,-0.0779058788657142,"14,16",7
"adam",4,-0.0775624099668944,0.145333490137015,"14,16",7
"adam",4,0.289572665475154,-0.191948552033029,"14,16",7
"adam",4,0.222190765340336,-0.20804254968725,"14,16",7
"adam",4,0.031936209671752,0.578872147845431,"14,16",7
"adam",4,-0.0345611186703862,0.0841861338746152,"14,16",7
"adam",4,0.333847981307128,0.362254922051794,"14,16",7
"adam",4,0.130030492586023,-0.163272652571684,"14,16",7
"adam",4,-0.124050548911952,-0.469289095062265,"14,16",7
"adam",4,0.0572199910529432,0.133535783266078,"14,16",7
"adam",4,0.167888714441601,0.392257807533532,"14,16",7
"adam",4,-0.1766181371624,-0.149558613341491,"14,16",7
"adam",4,0.0449084387549847,-0.135268857581931,"14,16",7
"adam",4,0.0334804909126973,0.608604181067346,"14,16",7
"adam",4,0.0468348616312398,-0.0228237055346908,"14,16",7
"adam",4,0.106445670171278,0.231784579032906,"14,16",7
"adam",4,-0.366222234072661,0.476527402551668,"14,16",7
"adam",4,-0.655470698933067,-0.180859965593065,"14,16",7
"adam",4,0.181232522241912,1.11370350416219,"14,16",7
"adam",4,0.211662998811764,-0.14923242746546,"14,16",7
"adam",4,0.0310732553554983,0.00864087583305124,"14,16",7
"adam",4,-0.19177233712215,0.128798907667448,"14,16",7
"adam",4,-0.0148703066078114,0.122053934639341,"14,16",7
"adam",4,-0.247645761689618,-0.435095470164237,"14,16",7
"adam",4,0.0977507075634355,-0.816932829757424,"14,16",7
"adam",4,-0.00223492574733547,0.322991267400433,"14,16",7
"adam",4,0.099922513352294,0.483943017621159,"14,16",7
"adam",4,0.095857419657018,-0.793673427097268,"14,16",7
"adam",4,0.0752429498313437,0.0475719633255368,"14,16",7
"adam",4,0.19423771818884,0.180962309444705,"14,16",7
"adam",4,-0.0454411488475142,0.22249276125959,"14,16",7
"adam",4,0.257812177846215,-0.0866014812379413,"14,16",7
"adam",4,0.101564677226169,-0.283870604651095,"14,16",7
"adam",4,-0.0328753629576578,0.122168796721025,"14,16",7
"adam",4,0.0592314818808636,-0.398346591162435,"14,16",7
"adam",4,-0.0541330166405356,-0.993582854850628,"14,16",7
"adam",4,0.432027237941639,0.429185330923508,"14,16",7
"adam",4,0.163653212615375,0.0547332931149223,"14,16",7
"adam",4,-0.463340028887219,0.03451656899677,"14,16",7
"adam",4,-0.0904528480537424,-0.593320762146968,"14,16",7
"adam",4,-0.0106641152431062,-1.8618739704256,"14,16",7
"adam",4,0.0240423496012388,-0.78470324769407,"14,16",7
"adam",4,-0.0548241049409577,0.436353912390986,"14,16",7
"adam",4,0.331884103230407,0.00894407704032867,"14,16",7
"adam",4,-0.0509359131671223,0.423229553775812,"14,16",7
"adam",4,-0.0470468148200786,-0.47068589964165,"14,16",7
"adam",4,0.0883663263047715,0.0635021516658789,"14,16",7
"adam",4,0.0777021845658258,-0.0706213721085364,"14,16",7
"adam",4,-0.0257189208667929,0.415183546305241,"14,16",7
"adam",4,-0.0616632446362956,0.179757991515431,"14,16",7
"adam",4,-0.369616916720141,1.41443861494827,"14,16",7
"adam",4,-0.598155974315899,1.5882693621497,"14,16",7
"adam",4,-0.069482023220449,0.420549101044501,"14,16",7
"adam",4,-0.0251778823444628,0.463406504625564,"14,16",7
"adam",4,0.128382608895957,-0.230338381714366,"14,16",7
"adam",4,0.0177503626929506,-0.321226949656105,"14,16",7
"adam",4,0.106396093016497,0.590971901116852,"14,16",7
"adam",4,-0.418688202674138,0.24216630625769,"14,16",7
"adam",4,0.0303053310225454,0.868289408903449,"14,16",7
"adam",4,-0.0655058460801105,-0.299337062457618,"14,16",7
"adam",4,-0.292655347034886,-0.0103635460564724,"14,16",7
"adam",4,-0.0897554454079696,-0.876464382981804,"14,16",7
"adam",4,-0.0210539134864752,-0.109137100982854,"14,16",7
"adam",4,-0.0975165004038915,0.193797637903459,"14,16",7
"adam",4,0.0376900262494271,0.428804082667306,"14,16",7
"adam",4,0.57239572358254,-0.616753265501831,"14,16",7
"adam",4,-0.0680195195643243,0.371984773851367,"14,16",7
"adam",4,0.0515600317793878,-0.249619479052449,"14,16",7
"adam",4,0.582797540620574,-0.435555843832632,"14,16",7
"adam",4,0.024770689901945,-0.144687667323245,"14,16",7
"adam",4,0.094503999409571,0.52211313401834,"14,16",7
"adam",4,0.00652247464139742,-1.13087862226686,"14,16",7
"adam",4,-0.24516150955939,0.616464772524404,"14,16",7
"adam",4,-0.207573645006444,-0.486809583026864,"14,16",7
"adam",4,-0.137855396084249,-0.681886537255586,"14,16",7
"adam",4,0.134395007497175,0.461454060262593,"14,16",7
"adam",4,-0.128374809742794,-0.253885558971912,"14,16",7
"adam",4,-0.334639749836301,-0.588005155058047,"14,16",7
"adam",4,0.393167465796408,0.559972467164308,"14,16",7
"adam",5,-0.0352693144208676,0.00776953092688995,"14",14
"adam",5,-0.0770763394232539,0.188821517241422,"14",14
"adam",5,0.170300831862901,0.298280018929892,"14",14
"adam",5,0.624961526385107,-1.72507203171196,"14",14
"adam",5,0.299234749821525,-0.0812704824345156,"14",14
"adam",5,-0.140520265773669,-0.184970909580555,"14",14
"adam",5,-0.159969509019783,0.335106311277594,"14",14
"adam",5,-0.332078376748287,-0.214531841371008,"14",14
"adam",5,0.11734344172301,0.0385003241699266,"14",14
"adam",5,0.801693669834237,-0.595050730347305,"14",14
"adam",5,-0.0789532709154839,-0.0228291487609304,"14",14
"adam",5,0.202550941997872,0.080932461689448,"14",14
"adam",5,-0.311989082295432,0.35538742932472,"14",14
"adam",5,0.0518990569061776,-0.403416495041388,"14",14
"adam",5,-0.125954795277412,-0.152067728329152,"14",14
"adam",5,-0.137830346273181,0.611842819043511,"14",14
"adam",5,-0.00159666937479813,1.57464691950246,"14",14
"adam",5,-0.012332742320581,-0.674485522545333,"14",14
"adam",5,-0.0476559422873889,0.200823577997483,"14",14
"adam",5,-0.256658872964091,0.449210915650844,"14",14
"adam",5,0.0205746960691455,0.341749658954385,"14",14
"adam",5,-0.0567862875374049,0.535747125811446,"14",14
"adam",5,-0.0115657308638257,-0.247788714316357,"14",14
"adam",5,0.034654761187701,0.64668994891869,"14",14
"adam",5,0.0301122765046512,-0.0278349763703997,"14",14
"adam",5,-0.014305647276856,0.597698308598007,"14",14
"adam",5,0.210972039868069,0.112688705007486,"14",14
"adam",5,0.09817267685051,0.0581326099271391,"14",14
"adam",5,-0.485451256451078,-1.18674980900142,"14",14
"adam",5,0.11936268296659,0.790933220914402,"14",14
"adam",5,0.0907252331823135,0.18198031334428,"14",14
"adam",5,-0.546285740577624,-1.55429139948016,"14",14
"adam",5,0.0469285307349064,-1.35197073488856,"14",14
"adam",5,-0.0102427800743482,0.143613196110347,"14",14
"adam",5,-0.0309469125991677,-0.257963052975497,"14",14
"adam",5,-0.0265514828497648,-0.116773610334928,"14",14
"adam",5,0.433049438979702,-0.213342294298612,"14",14
"adam",5,0.0693993280797182,0.0603121088262573,"14",14
"adam",5,0.321392206200468,-0.348721969247667,"14",14
"adam",5,-0.189504537766906,0.253590408643941,"14",14
"adam",5,0.191217219525075,0.113623625241112,"14",14
"adam",5,-0.0420216695499962,-0.326833275482643,"14",14
"adam",5,-0.00733209001650526,-0.249967234898858,"14",14
"adam",5,-0.12067458940978,0.346300690508923,"14",14
"adam",5,0.0161599381993317,-0.855213161087209,"14",14
"adam",5,-0.200188130980221,-0.2625234388735,"14",14
"adam",5,-0.0542651670739051,0.161469840640292,"14",14
"adam",5,-0.161910112944827,-0.319287574479966,"14",14
"adam",5,0.0692316465854997,-0.192142875230497,"14",14
"adam",5,-0.0228230848442479,0.218282329978972,"14",14
"adam",5,0.102956142644037,0.548053387384039,"14",14
"adam",5,-0.0414124622842022,-0.337564011875838,"14",14
"adam",5,0.0333421285276195,0.22851103818069,"14",14
"adam",5,0.415933581065635,0.54515407969746,"14",14
"adam",5,0.05842201043942,0.288066741874113,"14",14
"adam",5,0.00587842180355843,0.0681240421353964,"14",14
"adam",5,0.195569877943249,1.17583229213018,"14",14
"adam",5,-0.0969829497009566,0.398221722986633,"14",14
"adam",5,0.153688417568169,-0.0950043061908988,"14",14
"adam",5,0.0477422266687741,-0.0823016149039343,"14",14
"adam",5,0.113608182402526,-0.32192589993533,"14",14
"adam",5,-0.132777558443099,0.253759470224562,"14",14
"adam",5,-0.0619752592758173,0.258941254442053,"14",14
"adam",5,0.11793637184599,-0.101881692253429,"14",14
"adam",5,0.119252965511528,0.399213698526907,"14",14
"adam",5,-0.378057141343846,0.231396580812204,"14",14
"adam",5,0.0513892352709012,-0.104536183107614,"14",14
"adam",5,-0.184035478318524,-0.148059646964718,"14",14
"adam",5,-0.167629066412057,-0.0319423249657473,"14",14
"adam",5,0.0404038717856317,-0.461937114609268,"14",14
"adam",5,0.00161910041746535,-0.238240655319933,"14",14
"adam",5,0.192753536270887,-0.530260039274601,"14",14
"adam",5,0.149546036206063,-0.799027737568619,"14",14
"adam",5,0.000582906064189412,-0.309587901926398,"14",14
"adam",5,-0.0215157305445533,0.656314798054869,"14",14
"adam",5,-0.524850327045073,-1.13613691979775,"14",14
"adam",5,-0.153282456832923,-0.231379329369956,"14",14
"adam",5,-0.235800252476316,1.81639913467912,"14",14
"adam",5,0.0591374046570519,-0.245586275498493,"14",14
"adam",5,0.267777846115467,-0.7487737466779,"14",14
"adam",5,-0.145878614949173,-1.2770875534039,"14",14
"adam",5,0.133116168349306,-1.11788168469664,"14",14
"adam",5,-0.197717970837181,0.076265899833019,"14",14
"adam",5,-0.0182755914226757,-0.868234550371597,"14",14
"adam",5,0.121946820995127,0.576161055217979,"14",14
"adam",6,-0.175678716959914,0.446375015529964,"11",11
"adam",6,-0.187657799429046,-0.822527511943985,"11",11
"adam",6,0.111767509556853,1.07739144770531,"11",11
"adam",6,0.0264656380723449,-0.604755008492479,"11",11
"adam",6,0.0566802229681624,0.0251473738674223,"11",11
"adam",6,0.117474927924199,-0.283485742139648,"11",11
"adam",6,-0.00949543615038072,-0.0810387654904813,"11",11
"adam",6,0.237209892976527,0.0545526026504626,"11",11
"adam",6,0.289183731147819,-0.951962703141019,"11",11
"adam",6,0.0941556477084688,-0.266900485108408,"11",11
"adam",6,-0.0115979369164352,-0.357644471443608,"11",11
"adam",6,0.0486079010452429,-0.278942479958109,"11",11
"adam",6,0.0871383005577846,0.472275268656819,"11",11
"adam",6,-0.0488321463240448,-0.405494563634158,"11",11
"adam",6,0.226089351596303,-0.487659348845287,"11",11
"adam",6,0.0390223430504636,-0.16039261824536,"11",11
"adam",6,0.181234959660539,-0.0265644292123221,"11",11
"adam",6,-0.111084166256084,0.739676134155813,"11",11
"adam",6,0.182343545659029,0.977417865479826,"11",11
"adam",6,0.180818722266771,-0.241192234169133,"11",11
"adam",6,-0.139026070072183,-0.246395185608391,"11",11
"adam",6,0.0402419109637125,0.544579454954951,"11",11
"adam",6,0.131945565756554,-0.792045344964454,"11",11
"adam",6,0.0534689544851591,-0.282939548687124,"11",11
"adam",6,-0.0160423008486718,0.0676132681956614,"11",11
"adam",6,-0.194739060650971,-0.0981781567849608,"11",11
"adam",6,0.0843850680723533,0.117064452627256,"11",11
"adam",6,0.0389396983701434,0.577363305253003,"11",11
"adam",6,0.0541229955046782,-0.110534974953425,"11",11
"adam",6,-0.0565881055810946,-0.143655333622779,"11",11
"adam",6,0.129974533112519,-0.390395447865184,"11",11
"adam",6,0.0841615022692976,-0.00805309478408061,"11",11
"adam",6,-0.20359697138521,-0.188147232490863,"11",11
"adam",6,-0.203022662968579,-0.412315864413711,"11",11
"adam",6,-0.409789307895736,-0.265699517221913,"11",11
"adam",6,-0.0310174929395401,-0.0304902641471185,"11",11
"adam",6,0.164943433073352,0.0853051440180968,"11",11
"adam",6,0.0575415270216462,0.886450893293325,"11",11
"adam",6,0.069775101580496,0.178026475278688,"11",11
"adam",6,-0.0673210638172466,-0.224575481778269,"11",11
"adam",6,-0.170466275708097,-0.26389677800876,"11",11
"adam",6,-0.21562400702935,-1.06085608009324,"11",11
"adam",6,-0.0120213703825981,0.794897727755241,"11",11
"adam",6,-0.0914273323440828,0.261635557403221,"11",11
"adam",6,0.032808119679463,-0.433256419417314,"11",11
"adam",6,0.192074824562604,0.156643466664556,"11",11
"adam",6,-0.139102668014492,-0.0826428671229959,"11",11
"adam",6,-0.0159499209789717,-0.459882837894926,"11",11
"adam",6,-0.0518410715589138,-0.0655623464793271,"11",11
"adam",6,-0.104294197605606,1.85574702360019,"11",11
"adam",6,-0.131922844916658,0.367457569710136,"11",11
"adam",6,-0.309710724060748,-1.42228680820771,"11",11
"adam",6,0.232877798897145,-0.252585049720996,"11",11
"adam",6,-0.375293584447304,-0.635884918177112,"11",11
"adam",6,-0.160731397847811,-0.524194560475787,"11",11
"adam",6,0.0475642620553994,-0.604562365814089,"11",11
"adam",6,-0.0442361207210046,0.154699934212289,"11",11
"adam",6,0.307342953695557,0.382820024405199,"11",11
"adam",6,0.0792545645537342,-0.376974031114685,"11",11
"adam",6,0.145104822778579,0.246887769980961,"11",11
"adam",6,-0.0986754754455336,-0.369138392309743,"11",11
"adam",6,0.0488405308835349,0.863107772077664,"11",11
"adam",6,0.628295716377113,1.00726336985384,"11",11
"adam",6,-0.245400927670221,-0.00855600088931937,"11",11
"adam",6,0.0272695780814361,-0.254646656516074,"11",11
"adam",6,-0.0397868666922808,-0.190769218636266,"11",11
"adam",6,-1.39131300171918,-4.27933417027311,"11",11
"adam",6,-0.452403905110667,0.983185652100293,"11",11
"adam",6,-0.162918025804056,0.131316647735705,"11",11
"adam",6,-0.19426603229916,0.336388757825685,"11",11
"adam",6,0.107607633858906,0.291267840210803,"11",11
"adam",6,-0.154459975374835,-0.710000825859565,"11",11
"adam",6,0.0107899531757176,-0.188599071068548,"11",11
"adam",6,0.0716629258280223,-0.238399836745463,"11",11
"adam",6,0.0723802887184701,-0.417865042459479,"11",11
"adam",6,0.062319334410222,0.162624387376367,"11",11
"adam",6,-0.169348121037818,0.406067308492501,"11",11
"adam",6,0.07328240580862,0.140837963555972,"11",11
"adam",6,-0.147023615438025,-0.212844871675906,"11",11
"adam",6,-0.0602380246025885,0.2334452819193,"11",11
"adam",6,0.119895064318696,-0.652731614574867,"11",11
"adam",6,-0.161375831932931,0.326625080426909,"11",11
"adam",6,-0.406688047960523,0.532847802392759,"11",11
"adam",6,-0.0943354701629751,-0.42785763418763,"11",11
"adam",6,0.036497188403027,-0.101618832804827,"11",11
"adam",7,-0.0916894947559203,0.174394980133104,"18",18
"adam",7,0.00522850604656477,-0.685004970945675,"18",18
"adam",7,-0.099197423394262,-0.395745335393716,"18",18
"adam",7,0.344783789824335,0.918842156357846,"18",18
"adam",7,0.184262320362744,0.486903818201207,"18",18
"adam",7,-0.05340049290592,-0.217603460898492,"18",18
"adam",7,0.0283037858362267,0.186541683076349,"18",18
"adam",7,0.213842845335517,0.338780852940858,"18",18
"adam",7,0.00166349590984625,0.448225885997177,"18",18
"adam",7,0.261398250453618,0.654604668461933,"18",18
"adam",7,-0.156823090814431,0.234066719485632,"18",18
"adam",7,-0.0430435037171057,0.298420084816501,"18",18
"adam",7,-0.0890916659372632,0.086901850399286,"18",18
"adam",7,-0.0511893119796813,0.0931440522784304,"18",18
"adam",7,0.116917423259819,-0.581850688625997,"18",18
"adam",7,0.0975070789362072,-0.471257767084285,"18",18
"adam",7,-0.218329104347722,-0.338674622581495,"18",18
"adam",7,0.0736986604636472,-0.175010214806791,"18",18
"adam",7,-0.105566045770571,0.355757624611753,"18",18
"adam",7,0.0331564662890919,-0.0671479752709907,"18",18
"adam",7,0.047876628389803,-0.000197487230098341,"18",18
"adam",7,0.0737177858503107,-0.475962205816485,"18",18
"adam",7,-0.0928246665106976,0.0852902539716209,"18",18
"adam",7,-0.313441553134564,1.16872115462144,"18",18
"adam",7,-0.0634122038084864,0.0644076597208566,"18",18
"adam",7,-0.38303613234954,0.461779559085363,"18",18
"adam",7,-0.0238912879039441,0.0125661380445938,"18",18
"adam",7,-0.233588708380062,0.438001950980068,"18",18
"adam",7,0.00144057502536174,-0.48993085006132,"18",18
"adam",7,-0.203715051677866,-0.174050302115435,"18",18
"adam",7,0.00462672176776431,0.00813801216509561,"18",18
"adam",7,-0.108818937280239,0.258668024352913,"18",18
"adam",7,0.0453146477586342,0.0886352066348084,"18",18
"adam",7,0.10166167367203,0.124643662888782,"18",18
"adam",7,0.159068974065772,-0.0417828932272236,"18",18
"adam",7,0.519737168344976,0.727213625228978,"18",18
"adam",7,-0.0930433764211793,0.25250273957301,"18",18
"adam",7,0.340409361040667,1.95020540744721,"18",18
"adam",7,0.157528848576092,-0.193163608259187,"18",18
"adam",7,-0.171581429760158,0.0473341223677322,"18",18
"adam",7,-0.0749780900984246,-0.136275662745187,"18",18
"adam",7,-0.169258970219514,-0.417126099699605,"18",18
"adam",7,0.139700043674404,0.61705378824007,"18",18
"adam",7,0.178973134692772,-0.0901124747014194,"18",18
"adam",7,-0.0334585902379465,0.160439535257783,"18",18
"adam",7,-0.0226844877088086,0.220700230189942,"18",18
"adam",7,0.748145882629787,-5.7813677989045,"18",18
"adam",7,0.0116221775480522,0.643836498922109,"18",18
"adam",7,-0.0720629003199288,-0.563311452737792,"18",18
"adam",7,0.395900392422964,1.51100839650982,"18",18
"adam",7,-0.124458199107156,0.641380637259854,"18",18
"adam",7,-0.0403502568678549,-0.181819316006099,"18",18
"adam",7,-0.543848202403823,0.55975915122115,"18",18
"adam",7,0.250442346730597,-0.648822568507769,"18",18
"adam",7,0.133793853392863,-0.283357274222529,"18",18
"adam",7,-0.0576495351089864,0.555152825857031,"18",18
"adam",7,-0.0314483819341727,-0.00748767474908077,"18",18
"adam",7,-0.556677562914101,-0.42414183959053,"18",18
"adam",7,0.0863277895207777,0.521966716330845,"18",18
"adam",7,-0.64029985377857,0.588149625041402,"18",18
"adam",7,0.475805534504605,-0.475767719846282,"18",18
"adam",7,-0.0816155882109574,0.118395872697971,"18",18
"adam",7,-0.0926159780693089,-0.261997139513171,"18",18
"adam",7,0.278156465322803,-0.364700538816037,"18",18
"adam",7,-0.0307990492622318,0.317824420188776,"18",18
"adam",7,-0.183635487406993,0.545381623696134,"18",18
"adam",7,-0.0258906002939926,0.450634743096573,"18",18
"adam",7,0.104865869009375,0.202285197782418,"18",18
"adam",7,0.0204510201276196,0.000221780653016298,"18",18
"adam",7,-0.0786557979466336,-1.33033819346958,"18",18
"adam",7,0.266151865330772,-0.211950376943763,"18",18
"adam",7,0.114453800656951,0.354953776975074,"18",18
"adam",7,0.188984531472948,0.155079819199661,"18",18
"adam",7,-0.223540750550527,0.313813624467849,"18",18
"adam",7,0.0645082750981174,0.259184953390986,"18",18
"adam",7,-0.221249191001962,0.97093815385706,"18",18
"adam",7,-0.146209832557059,0.241417797631051,"18",18
"adam",7,0.0286562380200426,0.284129221940614,"18",18
"adam",7,0.0616980174518315,0.834939924968426,"18",18
"adam",7,0.340548059238977,-1.38706444641667,"18",18
"adam",7,0.203503891495424,0.130618207682427,"18",18
"adam",7,-0.0200985630411708,0.0154321044303088,"18",18
"adam",7,-0.0759345021050039,0.253110116053677,"18",18
"adam",7,0.0824073883939466,-0.459419710932161,"18",18
"adam",7,0.263840594946909,-0.0478297687152347,"18",18
"adam",8,-0.144529862926299,0.901202610874104,"14",14
"adam",8,0.165702987351851,0.367500245883141,"14",14
"adam",8,0.136032905721084,0.662922416065765,"14",14
"adam",8,0.175874105737428,-0.326626404143264,"14",14
"adam",8,0.0954299569663298,-0.492190166703643,"14",14
"adam",8,-0.274265381247373,-0.890475348851588,"14",14
"adam",8,0.109840332702323,0.688736594807865,"14",14
"adam",8,-0.172433909846879,0.574964724185189,"14",14
"adam",8,0.081518367727275,0.13423929453455,"14",14
"adam",8,-0.0347884427729465,0.415888670425442,"14",14
"adam",8,-0.373235723888791,0.528878400468591,"14",14
"adam",8,0.189922299193664,0.411393717606742,"14",14
"adam",8,0.0684533429692819,-0.266705307829796,"14",14
"adam",8,0.265704986853157,0.295705082655936,"14",14
"adam",8,0.339687186247331,-0.166482705295743,"14",14
"adam",8,0.0856843855981726,0.256525503657897,"14",14
"adam",8,-0.15775857166804,-0.421420770771047,"14",14
"adam",8,0.52476266164305,-2.72783917374542,"14",14
"adam",8,0.0367556698216349,0.120538344350425,"14",14
"adam",8,0.00877098982186175,0.167180980336996,"14",14
"adam",8,-0.0110211133455462,0.0670478937602142,"14",14
"adam",8,-0.090316832492403,-0.0701849852118089,"14",14
"adam",8,0.0961373615456103,-0.182652081826363,"14",14
"adam",8,0.01701054408221,-0.149626195920279,"14",14
"adam",8,0.141269718745322,0.0159764445201794,"14",14
"adam",8,0.00886854027060894,-0.224937632411863,"14",14
"adam",8,0.0236587272354094,-0.243379334698908,"14",14
"adam",8,0.052297170121794,-0.31806881981653,"14",14
"adam",8,-0.195744265545534,0.36812760041258,"14",14
"adam",8,0.309777233853762,-0.42859021203042,"14",14
"adam",8,-0.145080384445935,-0.555988559979727,"14",14
"adam",8,-0.0818466655397967,0.891601595863136,"14",14
"adam",8,0.305301197306428,-0.16730326128968,"14",14
"adam",8,0.399572462183118,1.74923200249424,"14",14
"adam",8,0.0261870057307255,0.513735765476362,"14",14
"adam",8,0.0787696101665237,-0.596512207403895,"14",14
"adam",8,-0.029538762404308,-0.306357879554974,"14",14
"adam",8,-0.0354310073877262,-0.0334987437487162,"14",14
"adam",8,-0.380555852415273,-0.371981312534306,"14",14
"adam",8,0.120284412915903,-0.146788607268388,"14",14
"adam",8,-0.0808309095496803,-0.10588394205437,"14",14
"adam",8,0.0216604676409617,0.54061279676857,"14",14
"adam",8,-0.59645268700228,0.479715262133634,"14",14
"adam",8,0.0946955988585351,0.135535363809205,"14",14
"adam",8,-0.204445099787464,0.298944162751529,"14",14
"adam",8,-0.128229583150419,0.241876098318182,"14",14
"adam",8,-0.298822454553092,-0.982639179605637,"14",14
"adam",8,0.0205428087203978,-0.0647357595916679,"14",14
"adam",8,-0.0191807440043279,-0.19399852663425,"14",14
"adam",8,0.0635323212995102,-0.211078478063398,"14",14
"adam",8,0.032801803665464,-0.279995378847417,"14",14
"adam",8,-0.333487217684078,-1.14143849339992,"14",14
"adam",8,0.079960489375428,-0.320075432383778,"14",14
"adam",8,-0.00413458987080164,0.217001568028735,"14",14
"adam",8,0.126393459516069,0.201559770814354,"14",14
"adam",8,0.0757906284060098,-0.529342904561319,"14",14
"adam",8,-0.0657006903975499,-0.0863606516629327,"14",14
"adam",8,0.151514513482573,2.26972721746254,"14",14
